id,group,routs
18793,4,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18796,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'fuwutai', 'chukou']"
18797,7,"['rukou', 'qiandao', 'zhanting', 'haibao', 'chukou']"
18800,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
18801,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
18802,3,"['rukou', 'qiandao', 'canting', 'chukou']"
18803,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'C', 'A', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
18807,5,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'zhuhuichang', 'ROOM2', 'haibao', 'D', 'haibao', 'ROOM2', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
18809,3,"['rukou', 'qiandao', 'zhanting', 'qiandao', 'zhanting', 'fuwutai', 'chukou']"
18811,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'haibao', 'zhuhuichang', 'canting', 'zhuhuichang', 'ROOM2', 'ROOM1', 'haibao', 'A', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
18812,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
18815,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18817,4,"['rukou', 'qiandao', 'B', 'haibao', 'xiuxian', 'B', 'haibao', 'chukou']"
18818,3,"['rukou', 'qiandao', 'chukou']"
18819,3,"['rukou', 'qiandao', 'chukou']"
18822,2,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'xiuxian', 'canting', 'chukou']"
18823,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'zhanting', 'haibao', 'C', 'haibao', 'fuwutai', 'chukou']"
18826,3,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'qiandao', 'zhanting', 'haibao', 'chukou']"
18827,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
18828,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
18830,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
18836,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'C', 'haibao', 'ROOM2', 'canting', 'chukou']"
18837,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
18839,4,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'fuwutai', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'chukou']"
18842,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
18843,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18844,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'fuwutai', 'zhuhuichang', 'canting', 'haibao', 'B', 'haibao', 'fuwutai', 'ROOM2', 'haibao', 'ROOM2', 'ROOM1', 'ROOM2', 'canting', 'chukou']"
18846,3,"['rukou', 'qiandao', 'zhanting', 'fuwutai', 'zhanting', 'fuwutai', 'chukou']"
18848,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'ROOM3', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
18849,3,"['rukou', 'qiandao', 'ROOM3', 'fuwutai', 'zhanting', 'chukou']"
18850,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM5', 'ROOM3', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'ROOM3', 'chukou']"
18851,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
18853,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'chukou']"
18858,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'D', 'haibao', 'chukou']"
18864,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
18865,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18866,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
18869,5,"['rukou', 'ROOM2', 'fuwutai', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'C', 'haibao', 'ROOM2', 'canting', 'chukou']"
18871,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'ROOM1', 'ROOM3', 'zhanting', 'chukou']"
18873,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18877,1,"['rukou', 'qiandao', 'fuwutai', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
18881,0,"['rukou', 'qiandao', 'D', 'zhanting', 'haibao', 'D', 'chukou']"
18882,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'canting', 'chukou']"
18887,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
18890,3,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'fuwutai', 'chukou']"
18894,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'B', 'haibao', 'chukou']"
18895,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'zhanting', 'chukou']"
18902,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
18903,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
18906,4,"['rukou', 'qiandao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
18910,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'D', 'haibao', 'fuwutai', 'chukou']"
18912,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18914,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'canting', 'chukou']"
18916,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'qiandao', 'chukou']"
18921,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'ROOM1', 'xiuxian', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
18922,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'fuwutai', 'canting', 'chukou']"
18923,0,"['rukou', 'qiandao', 'D', 'xiuxian', 'haibao', 'D', 'haibao', 'chukou']"
18926,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'ROOM3', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'haibao', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
18927,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18930,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
18933,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18939,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'fuwutai', 'chukou']"
18944,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
18946,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
18947,3,"['rukou', 'qiandao', 'zhanting', 'fuwutai', 'qiandao', 'chukou']"
18948,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18950,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM3', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'D', 'haibao', 'ROOM2', 'haibao', 'D', 'haibao', 'ROOM2', 'canting', 'chukou']"
18953,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
18954,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18956,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
18958,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
18963,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18964,4,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
18968,4,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'zhanting', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
18972,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18973,4,"['rukou', 'qiandao', 'B', 'haibao', 'A', 'haibao', 'chukou']"
18974,4,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
18975,4,"['rukou', 'qiandao', 'zhanting', 'fuwutai', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'fuwutai', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'chukou']"
18976,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18977,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'zhanting', 'chukou']"
18979,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
18980,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18982,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
18986,0,"['rukou', 'qiandao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'ROOM1', 'chukou']"
18987,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
18989,4,"['rukou', 'qiandao', 'C', 'haibao', 'fuwutai', 'haibao', 'C', 'haibao', 'chukou']"
18990,0,"['rukou', 'qiandao', 'ROOM3', 'fuwutai', 'zhanting', 'D', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
18992,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
18996,2,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'chukou']"
19004,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'qiandao', 'zhanting', 'chukou']"
19007,3,"['rukou', 'qiandao', 'chukou']"
19008,7,"['rukou', 'qiandao', 'haibao', 'qiandao', 'haibao', 'zhanting', 'fuwutai', 'chukou']"
19009,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'chukou']"
19010,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'zhanting', 'ROOM1', 'haibao', 'A', 'haibao', 'qiandao', 'chukou']"
19011,4,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
19012,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'chukou']"
19014,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
19015,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
19019,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
19022,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhanting', 'chukou']"
19024,0,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'canting', 'haibao', 'zhanting', 'haibao', 'D', 'xiuxian', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
19026,1,"['rukou', 'qiandao', 'ROOM5', 'fuwutai', 'ROOM3', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'qiandao', 'chukou']"
19027,6,"['rukou', 'qiandao', 'ROOM6', 'chukou']"
19031,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
19033,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhanting', 'xiuxian', 'zhuhuichang', 'zhanting', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'zhanting', 'xiuxian', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
19034,1,"['rukou', 'qiandao', 'ROOM3', 'fuwutai', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'chukou']"
19036,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'xiuxian', 'fuwutai', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
19037,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'canting', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
19042,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'D', 'haibao', 'chukou']"
19043,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'chukou']"
19045,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'xiuxian', 'zhuhuichang', 'canting', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'zhanting', 'haibao', 'ROOM1', 'haibao', 'B', 'haibao', 'chukou']"
19047,0,"['rukou', 'qiandao', 'zhanting', 'haibao', 'D', 'haibao', 'xiuxian', 'haibao', 'D', 'haibao', 'chukou']"
19048,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'haibao', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'B', 'haibao', 'ROOM2', 'haibao', 'A', 'haibao', 'ROOM2', 'canting', 'chukou']"
19051,0,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'ROOM3', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'D', 'xiuxian', 'ROOM1', 'haibao', 'D', 'chukou']"
19052,3,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'chukou']"
19054,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'chukou']"
19056,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
19059,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'zhanting', 'ROOM3', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'C', 'qiandao', 'chukou']"
19060,0,"['rukou', 'qiandao', 'D', 'haibao', 'C', 'haibao', 'chukou']"
19063,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'qiandao', 'chukou']"
19068,3,"['rukou', 'qiandao', 'zhanting', 'chukou']"
19072,4,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'B', 'haibao', 'chukou']"
19075,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'D', 'haibao', 'chukou']"
19076,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'chukou']"
19078,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'fuwutai', 'haibao', 'A', 'haibao', 'chukou']"
19079,2,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'ROOM3', 'haibao', 'zhuhuichang', 'canting', 'zhanting', 'chukou']"
19083,2,"['rukou', 'qiandao', 'zhuhuichang', 'chukou']"
19084,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'B', 'haibao', 'fuwutai', 'chukou']"
19085,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'fuwutai', 'chukou']"
19087,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'D', 'fuwutai', 'zhanting', 'xiuxian', 'ROOM1', 'haibao', 'chukou']"
19089,2,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'haibao', 'zhuhuichang', 'canting', 'chukou']"
19090,4,"['rukou', 'qiandao', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'fuwutai', 'zhanting', 'haibao', 'B', 'fuwutai', 'haibao', 'C', 'haibao', 'chukou']"
19092,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'zhanting', 'zhuhuichang', 'ROOM2', 'ROOM1', 'B', 'haibao', 'ROOM2', 'canting', 'chukou']"
19093,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'zhanting', 'ROOM3', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
19095,4,"['rukou', 'qiandao', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
19097,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'zhuhuichang', 'canting', 'chukou']"
19098,7,"['rukou', 'qiandao', 'haibao', 'chukou']"
19099,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'chukou']"
19104,4,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
19106,4,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'zhuhuichang', 'haibao', 'ROOM3', 'zhanting', 'canting', 'xiuxian', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'zhanting', 'xiuxian', 'ROOM1', 'chukou']"
19107,2,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
19110,5,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'D', 'haibao', 'ROOM2', 'ROOM1', 'haibao', 'C', 'haibao', 'ROOM2', 'canting', 'chukou']"
19112,1,"['rukou', 'qiandao', 'haibao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
19114,4,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'ROOM1', 'xiuxian', 'zhanting', 'ROOM1', 'chukou']"
19115,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
19120,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
19125,3,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'chukou']"
19129,4,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'A', 'haibao', 'zhanting', 'fuwutai', 'chukou']"
19131,2,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'ROOM3', 'zhanting', 'zhuhuichang', 'chukou']"
19137,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'D', 'ROOM2', 'haibao', 'C', 'B', 'haibao', 'canting', 'chukou']"
19141,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'A', 'haibao', 'ROOM1', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
19143,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
19145,5,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'canting', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'D', 'fuwutai', 'ROOM2', 'ROOM1', 'haibao', 'D', 'haibao', 'ROOM2', 'canting', 'chukou']"
19149,1,"['rukou', 'qiandao', 'haibao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'haibao', 'chukou']"
19155,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'haibao', 'C', 'haibao', 'chukou']"
19156,0,"['rukou', 'qiandao', 'D', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'chukou']"
19157,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'canting', 'haibao', 'zhanting', 'chukou']"
19161,4,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhanting', 'fuwutai', 'zhanting', 'canting', 'haibao', 'xiuxian', 'canting', 'zhanting', 'haibao', 'B', 'haibao', 'A', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'xiuxian', 'chukou']"
19165,4,"['rukou', 'qiandao', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'haibao', 'C', 'haibao', 'chukou']"
19170,0,"['rukou', 'qiandao', 'haibao', 'D', 'haibao', 'xiuxian', 'D', 'haibao', 'chukou']"
19171,2,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
19172,1,"['rukou', 'qiandao', 'ROOM5', 'canting', 'ROOM5', 'ROOM1', 'chukou']"
19173,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'zhanting', 'ROOM1', 'haibao', 'chukou']"
19177,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'xiuxian', 'haibao', 'A', 'haibao', 'chukou']"
19181,3,"['rukou', 'qiandao', 'fuwutai', 'ROOM3', 'zhanting', 'qiandao', 'zhanting', 'chukou']"
19182,4,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM3', 'zhuhuichang', 'canting', 'xiuxian', 'haibao', 'C', 'haibao', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
19183,4,"['rukou', 'qiandao', 'haibao', 'zhanting', 'xiuxian', 'ROOM1', 'xiuxian', 'chukou']"
19184,4,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'C', 'haibao', 'C', 'haibao', 'chukou']"
