id,group,routs
17640,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
17641,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'A', 'haibao', 'chukou']"
17647,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'qiandao', 'chukou']"
17651,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
17661,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
17666,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'chukou']"
17668,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'chukou']"
17669,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17679,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
17683,1,"['rukou', 'qiandao', 'ROOM4', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'fuwutai', 'chukou']"
17685,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
17692,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17696,7,"['rukou', 'qiandao', 'A', 'haibao', 'chukou']"
17703,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'haibao', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
17704,4,"['rukou', 'ROOM6', 'zhuhuichang', 'ROOM6', 'zhanting', 'zhuhuichang', 'chukou']"
17711,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'chukou']"
17715,2,"['rukou', 'qiandao', 'ROOM3', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
17717,7,"['rukou', 'qiandao', 'zhanting', 'haibao', 'A', 'haibao', 'chukou']"
17718,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17724,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
17725,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'chukou']"
17733,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
17735,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
17740,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'chukou']"
17744,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17749,1,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'zhuhuichang', 'haibao', 'chukou']"
17752,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
17756,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17762,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'fuwutai', 'chukou']"
17763,1,"['rukou', 'qiandao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
17768,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17770,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
17771,6,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'xiuxian', 'zhuhuichang', 'chukou']"
17773,4,"['rukou', 'ROOM6', 'fuwutai', 'zhuhuichang', 'ROOM6', 'zhuhuichang', 'fuwutai', 'chukou']"
17778,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17785,2,"['rukou', 'qiandao', 'B', 'haibao', 'xiuxian', 'chukou']"
17787,3,"['rukou', 'ROOM2', 'zhanting', 'zhuhuichang', 'ROOM2', 'haibao', 'ROOM2', 'haibao', 'ROOM2', 'chukou']"
17793,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'chukou']"
17795,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17798,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17799,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17800,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17802,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
17809,2,"['rukou', 'qiandao', 'zhanting', 'B', 'haibao', 'chukou']"
17812,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17814,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'chukou']"
17815,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'haibao', 'chukou']"
17820,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
17821,5,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
17823,5,"['rukou', 'qiandao', 'zhanting', 'C', 'haibao', 'fuwutai', 'chukou']"
17824,2,"['rukou', 'qiandao', 'B', 'haibao', 'ROOM3', 'zhanting', 'haibao', 'chukou']"
17825,5,"['rukou', 'qiandao', 'zhanting', 'haibao', 'C', 'chukou']"
17827,7,"['rukou', 'qiandao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
17829,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'B', 'haibao', 'ROOM3', 'fuwutai', 'chukou']"
17845,7,"['rukou', 'qiandao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
17850,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'A', 'haibao', 'chukou']"
17852,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17858,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17863,0,"['rukou', 'qiandao', 'fuwutai', 'ROOM5', 'chukou']"
17866,1,"['rukou', 'qiandao', 'zhuhuichang', 'chukou']"
17868,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
17870,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'fuwutai', 'zhanting', 'zhuhuichang', 'chukou']"
17871,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17874,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
17875,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
17877,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
17880,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17885,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
17890,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'chukou']"
17892,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
17901,6,"['rukou', 'qiandao', 'zhuhuichang', 'xiuxian', 'haibao', 'chukou']"
17902,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17903,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
17905,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
17908,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
17913,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
17914,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'fuwutai', 'ROOM3', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
17915,5,"['rukou', 'qiandao', 'fuwutai', 'ROOM3', 'fuwutai', 'zhanting', 'C', 'haibao', 'chukou']"
17916,0,"['rukou', 'qiandao', 'fuwutai', 'ROOM5', 'chukou']"
17921,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
17923,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'xiuxian', 'chukou']"
17926,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17930,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
17931,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
17938,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'chukou']"
17943,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17947,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'chukou']"
17951,3,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'ROOM2', 'chukou']"
17952,1,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM1', 'xiuxian', 'fuwutai', 'zhuhuichang', 'chukou']"
17960,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'chukou']"
17961,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'chukou']"
17963,2,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
17965,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'chukou']"
17967,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
17968,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
17973,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'ROOM3', 'ROOM2', 'zhuhuichang', 'ROOM2', 'zhuhuichang', 'chukou']"
17975,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'ROOM3', 'zhanting', 'zhuhuichang', 'fuwutai', 'ROOM2', 'haibao', 'chukou']"
17980,2,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
17981,7,"['rukou', 'qiandao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
17987,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
17989,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'chukou']"
17996,2,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
17997,0,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'chukou']"
17998,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
17999,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
18000,3,"['rukou', 'ROOM2', 'zhuhuichang', 'ROOM2', 'ROOM3', 'fuwutai', 'ROOM2', 'zhuhuichang', 'chukou']"
18006,1,"['rukou', 'qiandao', 'ROOM4', 'zhuhuichang', 'ROOM4', 'zhuhuichang', 'chukou']"
18007,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'ROOM1', 'haibao', 'A', 'zhuhuichang', 'chukou']"
18014,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
18017,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
18024,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18025,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18037,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'chukou']"
18038,6,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM3', 'zhanting', 'chukou']"
18047,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'B', 'haibao', 'xiuxian', 'ROOM3', 'fuwutai', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
18048,1,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18051,7,"['rukou', 'qiandao', 'zhanting', 'haibao', 'A', 'haibao', 'ROOM3', 'haibao', 'A', 'haibao', 'chukou']"
18058,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18059,4,"['rukou', 'qiandao', 'ROOM6', 'chukou']"
18060,2,"['rukou', 'qiandao', 'ROOM3', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18061,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'chukou']"
18062,3,"['rukou', 'ROOM2', 'zhuhuichang', 'A', 'haibao', 'chukou']"
18063,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18072,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18077,7,"['rukou', 'qiandao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
18079,2,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
18080,2,"['rukou', 'qiandao', 'B', 'haibao', 'ROOM3', 'chukou']"
18087,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'ROOM3', 'zhuhuichang', 'chukou']"
18096,0,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'ROOM3', 'fuwutai', 'chukou']"
18100,6,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM3', 'zhanting', 'zhuhuichang', 'chukou']"
18105,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18114,5,"['rukou', 'qiandao', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
18119,3,"['rukou', 'ROOM2', 'haibao', 'ROOM2', 'ROOM3', 'zhanting', 'ROOM2', 'haibao', 'chukou']"
18123,4,"['rukou', 'qiandao', 'ROOM6', 'qiandao', 'ROOM6', 'chukou']"
18127,1,"['rukou', 'qiandao', 'zhuhuichang', 'chukou']"
18128,1,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18130,1,"['rukou', 'qiandao', 'zhuhuichang', 'ROOM1', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18132,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'xiuxian', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
18138,1,"['rukou', 'qiandao', 'zhuhuichang', 'xiuxian', 'fuwutai', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18145,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'ROOM1', 'zhuhuichang', 'fuwutai', 'chukou']"
18148,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18151,0,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'ROOM3', 'fuwutai', 'chukou']"
18152,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
18154,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18158,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18161,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18162,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
18164,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'qiandao', 'chukou']"
18165,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18166,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
18169,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18171,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'qiandao', 'chukou']"
18173,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
18174,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18181,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM5', 'chukou']"
18183,7,"['rukou', 'qiandao', 'A', 'haibao', 'chukou']"
18185,4,"['rukou', 'ROOM6', 'haibao', 'A', 'haibao', 'ROOM6', 'haibao', 'A', 'haibao', 'chukou']"
18187,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18189,2,"['rukou', 'qiandao', 'B', 'haibao', 'zhanting', 'chukou']"
18190,5,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
18193,1,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18200,5,"['rukou', 'qiandao', 'C', 'haibao', 'chukou']"
18203,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
18204,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18208,1,"['rukou', 'qiandao', 'zhuhuichang', 'chukou']"
18216,2,"['rukou', 'qiandao', 'B', 'haibao', 'chukou']"
18220,0,"['rukou', 'qiandao', 'haibao', 'ROOM5', 'chukou']"
18222,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18223,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18225,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'ROOM1', 'xiuxian', 'chukou']"
18230,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18232,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
18233,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'ROOM1', 'xiuxian', 'chukou']"
18234,5,"['rukou', 'qiandao', 'fuwutai', 'zhanting', 'haibao', 'C', 'haibao', 'chukou']"
18240,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
18241,1,"['rukou', 'qiandao', 'zhuhuichang', 'fuwutai', 'haibao', 'B', 'haibao', 'chukou']"
18244,0,"['rukou', 'qiandao', 'zhanting', 'ROOM5', 'chukou']"
18246,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18250,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'ROOM2', 'zhuhuichang', 'chukou']"
18253,2,"['rukou', 'qiandao', 'B', 'chukou']"
18255,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
18256,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18257,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'ROOM3', 'zhanting', 'chukou']"
18259,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'fuwutai', 'chukou']"
18261,5,"['rukou', 'qiandao', 'zhanting', 'ROOM3', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
18264,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
18265,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'fuwutai', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18268,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'zhanting', 'ROOM3', 'zhanting', 'zhuhuichang', 'zhanting', 'chukou']"
18271,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
18272,2,"['rukou', 'qiandao', 'B', 'haibao', 'qiandao', 'chukou']"
18273,2,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'chukou']"
18274,6,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'zhanting', 'ROOM3', 'fuwutai', 'xiuxian', 'zhuhuichang', 'haibao', 'zhuhuichang', 'zhanting', 'haibao', 'chukou']"
18275,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
18276,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'qiandao', 'chukou']"
18280,6,"['rukou', 'qiandao', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'chukou']"
18281,6,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
18287,7,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'chukou']"
18289,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'ROOM1', 'haibao', 'zhuhuichang', 'chukou']"
18290,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18292,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'chukou']"
18293,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'qiandao', 'chukou']"
18294,3,"['rukou', 'ROOM2', 'fuwutai', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
18297,0,"['rukou', 'qiandao', 'ROOM5', 'chukou']"
18299,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'xiuxian', 'chukou']"
18300,0,"['rukou', 'qiandao', 'ROOM5', 'ROOM3', 'fuwutai', 'chukou']"
18301,2,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18305,7,"['rukou', 'qiandao', 'haibao', 'A', 'haibao', 'A', 'haibao', 'chukou']"
18315,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'xiuxian', 'zhuhuichang', 'fuwutai', 'chukou']"
18316,1,"['rukou', 'qiandao', 'B', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'chukou']"
18324,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
18325,1,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18328,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'qiandao', 'chukou']"
18330,0,"['rukou', 'qiandao', 'haibao', 'zhanting', 'ROOM5', 'ROOM3', 'chukou']"
18340,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18342,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'B', 'haibao', 'chukou']"
18347,4,"['rukou', 'qiandao', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
18350,6,"['rukou', 'qiandao', 'haibao', 'zhanting', 'haibao', 'zhanting', 'haibao', 'chukou']"
18352,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'fuwutai', 'haibao', 'A', 'haibao', 'chukou']"
18355,1,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'zhanting', 'zhuhuichang', 'fuwutai', 'zhuhuichang', 'fuwutai', 'chukou']"
18356,1,"['rukou', 'qiandao', 'fuwutai', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'chukou']"
18358,2,"['rukou', 'qiandao', 'haibao', 'ROOM3', 'haibao', 'B', 'haibao', 'chukou']"
18359,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'haibao', 'B', 'haibao', 'zhuhuichang', 'chukou']"
18364,3,"['rukou', 'ROOM2', 'zhuhuichang', 'haibao', 'A', 'haibao', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
18366,2,"['rukou', 'qiandao', 'zhanting', 'haibao', 'B', 'haibao', 'chukou']"
18367,4,"['rukou', 'qiandao', 'ROOM6', 'qiandao', 'ROOM6', 'qiandao', 'chukou']"
18369,2,"['rukou', 'qiandao', 'haibao', 'chukou']"
18372,3,"['rukou', 'ROOM2', 'haibao', 'zhuhuichang', 'chukou']"
18374,7,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'xiuxian', 'zhuhuichang', 'chukou']"
18375,1,"['rukou', 'qiandao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18381,2,"['rukou', 'qiandao', 'haibao', 'B', 'haibao', 'chukou']"
18385,5,"['rukou', 'qiandao', 'haibao', 'C', 'haibao', 'chukou']"
18387,7,"['rukou', 'qiandao', 'haibao', 'zhanting', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18388,1,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18390,7,"['rukou', 'qiandao', 'haibao', 'zhuhuichang', 'haibao', 'A', 'haibao', 'zhuhuichang', 'fuwutai', 'chukou']"
18392,6,"['rukou', 'qiandao', 'zhanting', 'zhuhuichang', 'ROOM3', 'fuwutai', 'chukou']"
