"id","area_A","area_B","area_C","area_D","area_sign","area_poster","area_wc1","area_wc2","area_wc3","area_room1","area_room2","area_room3","area_room4","area_room5","area_room6","area_serve","area_disc","area_main","area_canteen","area_leisure","area_other","area_ladder2","area_ladder4","area_ladder1","area_ladder3"
"17191",3088,0,6715,0,343,310,0,348,248,684,0,0,0,0,0,29,2154,12650,1333,2864,2520,69,61,,
"17193",0,0,0,0,377,0,0,140,0,0,0,0,0,0,0,15,2137,0,0,0,1559,,,,
"17195",0,0,0,0,280,16,98,332,0,0,0,0,0,0,0,0,2570,10132,104,101,1792,127,148,,
"17196",3393,0,0,0,238,4619,907,524,330,492,0,0,0,0,0,0,1552,11332,554,2288,5792,155,184,,
"17200",0,8616,0,0,345,1273,157,0,120,0,0,0,0,0,0,0,0,0,0,777,882,70,71,,
"17201",0,0,6891,0,204,923,210,213,355,359,0,0,0,0,0,14,2890,12338,849,5023,2354,121,115,,
"17204",0,0,0,0,414,14,237,0,0,0,0,0,0,0,0,28,2765,4186,603,0,1253,49,50,,
"17208",0,5933,0,0,423,670,356,353,372,641,0,0,0,0,0,18,686,12540,4976,2324,3133,225,230,,
"17209",0,0,0,0,403,36,204,216,0,0,0,483,0,0,0,0,2020,3455,0,3964,3045,40,40,,
"17212",0,7632,0,0,0,814,483,357,457,620,7096,0,0,0,0,0,0,11786,846,0,2150,,,85,79
"17214",0,0,0,0,212,9,383,0,65,436,0,0,0,25208,0,0,0,0,361,0,602,48,54,,
"17218",0,0,0,10438,373,80,114,0,270,655,0,0,0,0,0,0,0,0,0,170,1591,128,123,,
"17219",0,0,0,0,238,1481,0,0,95,0,0,0,0,0,0,0,1497,0,0,0,742,47,40,,
"17222",0,7353,0,0,348,128,403,547,456,479,0,0,0,0,0,0,258,11846,1024,5067,3505,194,192,,
"17223",6924,3770,0,0,423,216,393,76,0,542,0,0,0,0,0,0,0,0,0,0,974,,,,
"17227",0,2927,5677,0,275,730,720,47,82,267,0,0,0,0,0,16,2626,12569,1122,3764,2828,147,133,,
"17228",0,0,0,0,447,0,0,331,0,0,0,300,0,0,0,0,388,10914,646,0,1258,59,55,,
"17233",0,0,0,0,232,0,339,0,98,502,0,613,0,19064,0,32,0,0,1158,0,887,1157,95,,
"17234",5888,3669,0,0,391,127,640,0,342,0,0,0,0,0,0,0,0,0,0,0,1333,47,51,,
"17235",0,0,0,0,286,468,329,348,0,0,0,0,0,0,0,0,1473,10520,568,0,1718,56,52,,
"17236",0,0,0,0,350,660,0,197,0,0,0,0,0,0,0,0,2572,3530,0,4006,952,43,42,,
"17238",0,0,0,0,392,1125,0,240,0,0,0,0,0,0,0,0,244,6414,826,0,1693,57,53,,
"17239",0,2741,0,0,217,51,843,314,0,573,0,0,0,0,0,14,11156,12378,519,2318,2318,67,61,,
"17242",0,0,0,0,260,0,0,0,236,0,0,0,0,0,0,22,465,11928,0,478,1586,140,140,,
"17245",0,0,7422,3042,212,632,181,0,0,0,0,0,0,0,0,0,0,0,0,482,942,78,79,,
"17249",0,0,0,0,290,69,140,0,275,0,0,0,0,0,0,0,0,3081,564,0,1413,44,41,,
"17251",0,0,0,0,427,7,398,164,0,353,0,0,0,23817,0,0,0,0,1119,0,1069,110,113,,
"17257",0,0,4934,0,277,110,764,598,727,117,0,0,0,0,0,10,308,11599,703,7659,3095,177,182,,
"17259",0,0,0,0,312,0,0,274,0,0,0,407,0,0,0,37,388,11099,0,0,1094,,,,
"17261",0,0,0,0,263,0,0,131,0,0,0,0,0,0,0,15,1290,11585,239,0,1386,76,64,,
"17269",0,0,0,8692,384,83,373,0,301,653,0,0,0,0,0,0,1577,0,0,0,1080,56,64,,
"17273",0,0,0,0,390,0,0,0,47,0,0,0,0,28905,0,0,0,0,380,0,303,40,39,,
"17281",2804,0,5929,0,297,157,147,0,618,265,0,0,0,0,0,0,2074,11741,664,4105,3917,146,150,,
"17282",0,0,0,6686,211,25,69,0,0,159,0,0,0,0,0,61,1314,0,0,2459,1945,121,125,,
"17284",0,0,8940,0,298,95,0,337,384,239,0,0,0,0,0,27,0,11971,943,4705,3748,219,214,,
"17286",0,0,0,0,193,0,277,0,128,584,0,0,0,24687,0,62,0,0,907,91,2054,90,94,,
"17291",0,0,0,0,291,2271,361,434,75,1088,0,804,0,0,0,17,5184,10727,817,4535,4676,113,110,,
"17292",0,0,4253,0,277,559,231,344,62,519,0,512,0,0,0,19,2150,11214,1127,5410,5228,136,135,,
"17294",0,0,0,0,302,15,0,74,87,0,0,280,0,0,0,15,0,9739,462,255,2062,169,160,,
"17295",0,0,0,0,171,35,144,57,0,0,0,202,0,0,0,0,2864,3168,0,0,1015,,,,
"17297",0,0,0,0,284,750,600,0,0,511,0,0,0,24742,0,85,0,0,781,0,947,113,114,,
"17299",6599,3925,0,0,273,501,109,0,48,0,0,0,0,0,0,74,396,0,0,407,1053,118,99,,
"17300",1304,9236,0,0,411,580,255,0,0,0,0,0,0,0,0,0,674,0,0,0,1217,41,42,,
"17304",0,0,0,0,239,0,0,235,0,0,0,0,0,0,0,7,1015,7075,528,0,864,84,72,,
"17306",0,0,9614,23,0,567,0,0,210,562,5553,580,0,0,0,10,148,12373,1146,0,1372,,,87,79
"17314",0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,1386,7052,571,0,722,78,70,,
"17315",0,0,0,9181,302,832,417,71,0,0,0,0,0,0,0,0,0,0,0,1972,1062,53,55,,
"17316",0,0,10220,0,220,160,0,0,278,143,0,0,0,0,0,0,0,0,0,595,786,58,60,,
"17318",0,0,0,4456,373,587,500,0,0,164,0,0,0,0,0,0,3520,6567,596,6970,4306,206,202,,
"17319",0,0,0,0,468,0,0,264,53,0,0,0,0,0,0,0,3563,8089,490,0,936,73,63,,
"17320",0,0,0,0,345,0,40,0,0,0,0,0,0,0,0,8,0,6267,0,0,1680,,,,
"17321",0,6740,0,0,420,25,180,0,425,451,0,0,0,0,0,0,0,12047,1137,6187,3710,205,200,,
"17324",0,0,0,0,444,0,0,570,0,0,0,236,0,0,0,132,1038,11808,0,0,1408,37,,,
"17325",0,0,0,0,413,533,104,0,193,0,0,0,0,0,0,26,248,9614,0,0,1490,40,41,,
"17327",0,0,0,0,274,24,146,494,0,0,0,754,0,0,0,15,947,7592,0,0,3629,40,40,,
"17328",0,0,0,6691,419,486,106,270,266,142,0,0,0,0,0,0,3357,7128,786,5482,2634,182,207,,
"17336",0,0,0,0,441,0,0,286,0,0,0,539,0,0,0,15,784,8341,838,0,2286,57,73,,
"17338",0,0,7208,2825,442,42,0,88,0,0,0,0,0,0,0,0,1979,0,0,0,846,,,,
"17344",0,0,3818,2142,275,2149,363,294,310,342,0,0,0,0,0,0,615,10544,1204,7598,2913,184,187,,
"17349",6790,3714,0,0,288,372,228,47,0,635,0,0,0,0,0,0,344,0,0,0,1632,,,,
"17353",0,0,0,0,247,436,187,217,0,0,0,0,0,0,0,9,0,12619,0,0,1273,,,,
"17355",0,0,0,0,209,528,0,134,265,0,0,0,0,0,0,35,0,4970,0,0,1186,39,39,,
"17361",0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,2543,3774,0,0,351,,,,
"17368",0,0,0,0,342,0,0,0,211,0,0,0,0,0,0,0,1253,7760,664,0,1199,119,106,,
"17370",6465,3805,0,0,349,56,642,0,0,0,0,92,0,0,0,0,0,0,0,0,1304,,,,
"17371",0,0,0,0,362,16,143,250,0,0,0,0,0,0,0,0,2128,9741,480,0,2073,128,118,,
"17372",0,0,5496,0,207,47,0,0,0,0,0,0,6070,0,0,9,0,11396,1091,0,1018,70,61,,
"17375",0,0,0,0,422,578,0,277,0,0,0,0,0,0,0,12,1853,6041,893,2213,1254,102,113,,
"17378",0,0,0,0,0,157,0,0,108,0,2145,0,0,0,0,0,1662,10326,82,0,944,,,80,78
"17380",0,0,0,0,295,1087,104,362,376,0,0,0,0,22423,0,7,0,0,814,0,617,46,44,,
"17381",0,0,0,0,234,34,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,2231,,,,
"17382",3351,5696,0,0,333,156,37,1032,105,774,0,0,0,0,0,9,805,12034,817,4757,3236,56,56,,
"17385",0,10045,0,0,366,94,0,400,66,693,0,0,0,0,0,0,2514,12315,727,2751,3757,71,67,,
"17387",0,0,7361,3083,241,575,63,236,0,0,0,0,0,0,0,0,0,0,0,0,1859,,,,
"17391",0,0,10086,0,0,981,85,159,309,727,4515,0,0,0,0,0,0,12064,597,0,2338,,,41,41
"17393",0,0,7094,0,0,96,442,103,421,830,6726,0,0,0,0,0,0,12150,1524,0,3012,,,48,41
"17396",0,0,0,5158,295,38,172,1593,128,761,0,541,0,0,0,27,1908,9535,428,5137,4949,162,180,,
"17398",0,0,0,0,208,23,335,0,0,0,0,0,0,0,0,9,120,9044,376,610,2665,141,140,,
"17401",0,0,0,0,0,0,0,433,0,0,697,587,0,0,0,0,0,10492,734,0,1500,,,39,40
"17407",0,0,0,9634,340,98,0,531,792,0,0,0,0,0,0,0,1038,12354,1074,2854,4416,137,127,,
"17415",0,0,5497,0,297,107,481,498,272,554,0,0,0,0,0,16,1261,12661,767,6779,2959,141,128,,
"17416",2322,4571,0,0,401,95,0,112,219,0,0,0,0,0,0,14,1911,0,0,0,3453,121,121,,
"17419",0,0,0,0,171,0,0,111,180,0,0,407,0,0,0,0,919,6219,599,0,1617,57,53,,
"17421",0,0,0,0,264,0,0,485,0,0,0,0,0,0,0,8,290,11719,0,0,1327,,,,
"17430",5955,0,0,0,200,600,174,0,71,750,0,0,0,0,0,0,0,0,0,3632,2283,124,124,,
"17432",0,2637,6616,0,371,83,171,144,583,0,0,0,0,0,0,0,913,12532,696,6083,2476,150,151,,
"17434",0,6257,0,0,203,74,727,0,0,375,0,0,0,0,0,0,0,0,0,2979,1977,150,133,,
"17435",0,0,0,0,300,1126,230,0,179,0,0,0,0,0,0,8,0,6126,0,0,845,41,42,,
"17439",0,0,7134,3184,431,94,403,0,1364,637,0,0,0,0,0,15,848,12304,1292,2252,2699,175,176,,
"17445",0,0,6012,0,148,469,131,333,284,536,0,0,0,0,0,113,294,12482,885,6730,3922,176,180,,
"17446",6564,3121,0,0,155,97,180,214,0,553,0,0,0,0,0,0,0,0,0,0,2185,,,,
"17448",0,0,0,0,372,497,52,0,0,0,0,0,0,0,0,0,0,3623,469,0,1066,45,46,,
"17454",0,2998,5798,0,0,650,414,0,513,526,7823,0,0,0,0,0,0,12612,780,0,1648,,,127,119
"17455",7057,4174,0,0,412,81,287,0,0,0,0,0,0,0,0,0,1191,0,0,0,956,8,,,
"17458",0,0,0,0,214,0,317,0,106,430,0,39,0,24945,0,0,935,0,668,67,996,83,70,,
"17460",0,0,0,0,0,15,152,0,242,0,3245,0,0,0,0,0,0,9752,0,0,1354,,,39,39
"17463",0,0,0,0,0,468,0,0,77,0,856,0,0,0,0,0,0,10709,220,0,799,,,80,80
"17467",0,0,0,5063,405,3509,332,66,350,547,0,0,0,0,0,0,762,10681,1451,5272,2245,50,52,,
"17481",0,0,0,4720,277,111,114,83,0,596,0,0,0,0,0,0,2601,0,0,0,4096,,,,
"17483",0,2683,5562,0,182,569,527,514,194,0,0,0,0,0,0,0,1117,12230,1070,4655,3419,151,150,,
"17485",0,0,5577,2667,234,144,549,158,209,343,0,523,0,0,0,19,1819,12030,750,3296,3416,231,240,,
"17486",0,10068,0,0,175,479,294,0,0,554,0,0,0,0,0,0,0,0,0,0,919,,,,
"17487",0,0,0,0,203,0,0,0,217,0,0,0,0,0,0,0,0,9689,271,570,1639,134,137,,
"17491",0,0,7213,3085,239,928,572,0,0,771,0,186,0,0,0,0,336,0,0,0,812,,,,
"17494",0,0,0,0,0,633,50,0,65,0,1629,0,0,0,0,0,0,10171,0,0,1057,,,46,39
"17495",0,5211,0,0,298,607,173,260,418,580,0,0,0,0,0,23,3212,12127,971,3367,5355,195,184,,
"17497",0,0,0,0,194,0,0,83,116,0,0,451,0,0,0,8,117,11306,0,0,940,42,42,,
"17501",0,0,0,8650,435,1170,298,0,485,0,0,0,0,0,0,7,274,9863,813,3828,4552,162,156,,
"17503",0,0,0,4970,269,893,362,130,77,0,0,480,0,0,0,17,3280,11520,549,4970,3590,128,116,,
"17505",0,0,0,4222,199,334,634,65,306,611,0,807,0,0,0,16,1593,10279,1227,6639,3395,150,130,,
"17509",0,0,0,0,614,1031,158,0,0,0,0,0,0,0,0,0,2310,0,0,0,513,,,,
"17512",0,0,0,0,465,21,0,158,0,0,0,0,973,0,0,14,0,1229,0,0,1207,,,,
"17513",0,0,2630,7774,290,556,56,0,0,0,0,0,0,0,0,0,0,0,0,878,922,117,121,,
"17514",0,0,0,0,190,0,267,0,74,437,0,545,0,19760,0,8,1491,0,314,90,1096,95,94,,
"17516",0,0,0,0,7,0,0,0,0,0,0,0,0,0,2578,0,0,0,0,0,309,33973,85,,
"17519",0,0,0,0,319,25,199,0,492,0,0,0,0,0,0,7,289,11725,189,249,1806,118,156,,
"17520",0,0,0,0,412,646,0,0,0,0,0,0,0,0,0,115,2206,0,0,0,583,7,,,
"17522",5194,2821,0,0,334,502,240,0,0,0,0,0,0,0,0,0,2577,0,0,0,1388,,,,
"17524",6110,3098,0,0,348,573,173,0,0,0,0,0,0,0,0,0,1557,0,0,0,687,,,,
"17527",0,0,7555,0,256,1046,127,456,898,332,0,0,0,0,0,0,455,11268,991,6573,2072,102,106,,
"17533",0,0,0,0,226,23,78,63,0,0,0,0,0,0,0,0,0,10371,0,0,2089,102,87,,
"17534",0,0,9811,0,390,1010,378,397,0,682,0,111,0,0,0,14,6302,5326,1260,3806,3337,86,85,,
"17536",0,0,0,0,427,623,0,0,0,0,0,0,0,0,0,0,0,1365,0,81,1504,39,39,,
"17538",0,0,0,0,207,0,81,0,108,0,0,482,0,0,0,18,57,10527,0,0,1357,39,39,,
"17540",0,0,0,0,449,131,0,0,0,0,0,0,0,0,0,0,0,4670,211,0,776,59,55,,
"17548",0,0,0,0,439,0,0,355,0,0,0,610,0,0,0,26,0,10585,538,67,1643,117,128,,
"17549",3046,2966,0,0,238,66,144,0,258,570,0,0,0,0,0,0,0,0,0,2746,1434,141,124,,
"17550",6833,3907,0,0,314,100,119,0,0,0,0,0,0,0,0,0,0,0,0,747,1309,63,62,,
"17551",2144,4373,0,0,417,76,239,467,269,655,0,0,0,0,0,0,0,12720,1230,6407,3090,109,109,,
"17556",0,0,0,0,325,0,0,79,0,0,0,0,0,0,0,14,1234,4009,0,0,394,7,,,
"17557",0,0,0,0,230,0,0,224,0,0,0,0,0,0,0,0,1051,10285,0,0,1116,,,,
"17559",0,0,6246,0,322,45,390,233,221,219,0,0,0,0,0,10,0,12642,748,7310,4074,155,149,,
"17561",0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,3256,0,0,0,139,,,,
"17565",0,0,0,0,262,23,0,233,0,0,0,151,0,0,0,14,0,3216,392,0,1989,51,45,,
"17570",0,0,0,0,378,0,0,0,166,0,0,0,0,0,0,0,1647,0,0,0,1266,40,40,,
"17573",0,0,4708,0,323,853,355,385,132,0,0,475,0,0,0,0,2676,12301,416,6768,2488,170,185,,
"17575",0,0,10040,0,264,1087,635,0,221,0,0,0,0,0,0,0,0,0,0,0,1110,41,43,,
"17576",0,0,0,0,57,0,0,0,497,0,0,0,0,0,2169,0,0,12142,0,0,792,97,90,,
"17578",0,0,5690,0,227,957,120,0,0,0,0,0,0,0,0,0,0,0,0,3757,643,51,52,,
"17579",3062,0,6913,0,260,1656,343,0,443,641,0,0,0,0,0,7,1272,10788,594,4966,2418,41,40,,
"17582",0,0,0,0,317,0,0,0,83,0,0,75,0,0,0,0,1473,0,0,0,2855,43,42,,
"17584",0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,889,7043,426,0,1003,64,56,,
"17585",0,0,7123,2834,401,43,119,0,109,0,0,0,0,0,0,0,0,0,0,206,1314,98,68,,
"17591",0,0,0,0,263,498,174,0,0,0,0,674,0,0,0,35,343,10214,0,0,1168,,,,
"17595",0,0,0,0,177,0,0,0,72,0,0,82,0,0,0,14,297,10128,196,698,1179,134,122,,
"17598",0,0,0,0,177,0,487,0,123,452,0,0,0,19951,0,74,0,0,1390,0,1564,45,47,,
"17602",0,0,8704,0,458,530,14,0,90,0,0,0,0,0,0,0,0,0,0,2146,648,75,72,,
"17603",0,0,0,0,361,0,0,382,0,0,0,371,0,0,0,10,0,9531,0,0,1323,50,63,,
"17604",0,0,0,0,198,7,169,0,171,0,0,0,0,0,0,0,0,10326,557,892,1910,124,121,,
"17605",6220,3210,0,0,173,972,0,200,0,0,0,0,0,0,0,0,0,0,0,1290,1930,68,67,,
"17616",0,0,0,0,269,123,238,88,99,0,0,0,0,0,0,8,541,6163,493,0,1543,48,45,,
"17618",0,0,0,0,295,11,92,46,0,0,0,813,0,0,0,0,2125,10478,0,0,1892,10,,,
"17623",3181,0,3005,0,216,113,152,0,330,959,0,627,0,0,0,17,6541,12168,926,2352,2946,71,65,,
"17625",0,0,0,0,462,0,0,295,0,0,0,0,0,0,0,15,0,2935,256,0,511,41,42,,
"17628",0,3096,5977,0,160,838,84,736,75,561,0,0,0,0,0,7,2309,12099,995,2113,3157,70,67,,
"17632",0,0,0,0,262,15,209,0,0,0,0,0,0,0,0,0,936,0,0,0,2310,45,43,,
"17633",0,0,5098,0,325,683,0,759,440,571,0,0,0,0,0,7,6930,2389,597,7683,6684,104,109,,
"17635",0,0,0,9120,240,743,286,413,457,311,0,0,0,0,0,9,575,11564,735,4148,3298,128,124,,
"17636",0,0,0,0,230,1509,52,231,0,0,0,500,0,0,0,0,488,10449,658,0,1784,60,54,,
"17640",0,0,0,0,417,423,0,197,0,0,0,569,0,0,0,0,1947,7536,437,0,2567,90,89,,
"17641",0,0,5119,2412,206,887,646,626,427,692,0,539,0,0,0,16,412,10574,1035,2560,4879,204,202,,
"17642",0,0,7262,2971,324,265,237,0,0,0,0,0,0,0,0,0,0,0,0,340,1735,65,57,,
"17644",0,0,0,0,211,0,0,308,0,0,0,0,0,0,0,21,1539,0,0,0,1983,44,43,,
"17647",3208,3195,0,0,388,514,49,0,116,608,0,0,0,0,0,0,0,0,0,2526,1177,101,104,,
"17652",0,3779,0,0,360,26,193,349,422,722,0,692,0,0,0,0,2253,12237,1565,5637,4623,182,166,,
"17654",6950,3916,0,0,401,1093,342,0,0,0,0,0,0,0,0,0,0,0,0,0,388,,,,
"17662",7059,0,2935,0,0,169,204,45,98,1061,4347,0,0,0,0,0,0,12720,1311,0,3388,,,42,42
"17665",6643,4193,0,0,332,59,130,0,0,617,0,0,0,0,0,88,1295,0,0,0,744,9,,,
"17666",0,0,0,4652,353,849,201,256,190,122,0,0,0,0,0,0,3113,10442,798,5672,2783,185,183,,
"17668",0,0,0,10018,331,222,507,845,731,761,0,109,0,0,0,0,293,10591,975,3342,1385,65,56,,
"17680",0,0,0,3936,442,791,1217,516,0,428,0,401,0,0,0,18,3776,10521,566,5472,2940,235,210,,
"17692",0,0,0,0,320,0,0,33,0,0,0,0,0,0,0,0,1309,10337,0,0,1031,68,16,,
"17700",0,0,0,0,352,1444,0,0,0,0,0,0,0,0,0,0,1459,0,0,0,433,,,,
"17703",7174,3036,0,0,323,115,155,424,417,1169,0,0,0,0,0,0,1113,12479,1654,1919,3892,77,70,,
"17704",0,0,0,0,31,0,0,0,0,0,0,0,0,0,1648,0,0,12752,0,0,686,86,83,,
"17711",0,0,0,9672,398,541,1173,134,0,0,0,0,0,0,0,0,365,12093,905,4593,3229,202,196,,
"17714",0,0,0,0,249,0,0,533,0,0,0,0,0,0,0,11,0,11681,0,0,1833,85,66,,
"17716",0,0,0,0,256,0,0,571,0,0,0,136,0,0,0,10,27,11278,162,0,980,47,46,,
"17718",0,0,0,0,373,0,0,0,201,0,0,0,0,0,0,0,0,10021,0,554,1162,56,67,,
"17724",0,0,0,0,285,0,67,585,75,475,0,63,0,19860,0,14,0,0,1438,0,1287,45,46,,
"17725",0,0,6086,0,469,115,232,0,366,469,0,0,0,0,0,0,0,11709,1080,7279,3185,204,199,,
"17733",0,0,0,0,234,792,453,168,669,523,0,524,0,0,0,121,2803,9537,575,5785,7248,222,233,,
"17735",0,0,5586,2939,172,116,220,202,49,353,0,0,0,0,0,14,942,12150,1238,4560,3248,160,157,,
"17740",0,0,0,0,261,21,0,246,0,0,0,539,0,0,0,0,330,10350,0,0,1486,,,,
"17744",0,0,0,0,332,97,0,0,0,0,0,0,0,0,0,9,1252,9975,139,0,1094,79,64,,
"17748",9951,0,0,0,189,88,264,228,0,0,0,0,0,0,0,0,294,0,0,0,2284,,,,
"17749",0,0,0,5733,452,290,380,625,0,593,0,728,0,0,0,34,2225,9812,497,5581,4877,121,117,,
"17750",0,5777,0,0,402,1133,286,241,0,460,0,604,0,0,0,7,3191,9289,446,7955,2545,223,210,,
"17759",0,0,0,8133,122,106,294,239,128,521,0,0,0,0,0,14,300,8081,7556,0,3809,80,80,,
"17761",0,5574,0,0,259,814,565,592,439,363,0,382,0,0,0,32,2372,9069,422,7434,4100,153,163,,
"17762",0,0,6577,0,360,81,444,0,0,0,0,0,0,0,0,0,1771,0,0,1960,2398,41,41,,
"17763",7037,2502,0,0,414,406,370,800,533,699,0,0,0,0,0,0,0,12282,1664,2915,3463,88,81,,
"17765",0,0,0,0,370,0,0,219,0,0,0,639,0,0,0,15,0,10205,0,0,1728,53,65,,
"17770",0,0,0,0,217,465,188,266,0,0,0,0,0,0,0,16,2278,4480,502,0,1342,47,46,,
"17771",0,0,0,0,271,0,0,102,0,0,0,300,0,0,0,0,259,10187,0,0,1210,,,,
"17773",0,0,0,0,28,0,0,0,0,0,0,0,0,0,1850,30,0,12756,0,0,610,80,85,,
"17776",0,4781,0,0,390,1754,0,463,0,634,0,0,0,0,0,0,1542,0,0,1962,986,73,65,,
"17778",0,0,0,0,191,0,0,547,0,0,0,497,0,0,0,32,539,11098,0,0,958,,,,
"17779",3586,3038,0,0,312,94,331,0,301,332,0,0,0,0,0,0,0,0,0,2423,1607,161,171,,
"17782",0,0,0,0,550,8,0,299,0,0,0,0,0,0,0,34,3030,0,0,0,1398,,,,
"17787",3534,0,0,0,0,1365,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,225,,,,
"17790",0,0,0,9324,322,95,274,135,0,0,0,0,0,0,0,6,0,0,0,1448,1491,72,69,,
"17791",0,0,0,0,488,0,0,161,385,0,0,0,0,0,0,10,914,11864,0,0,1408,58,65,,
"17792",0,4930,0,0,364,957,554,56,112,608,0,296,0,0,0,0,306,12346,1105,7345,3270,189,200,,
"17796",0,0,5659,0,346,257,635,111,508,526,0,723,0,0,0,0,358,11487,1148,6382,3942,197,175,,
"17799",0,0,0,0,400,2352,0,160,380,450,0,0,0,0,0,31,6277,11476,1205,2508,6276,123,131,,
"17800",0,0,0,0,0,46,0,115,0,0,1459,0,0,0,0,10,0,10320,463,0,1254,11,,46,39
"17811",2864,0,0,0,0,70,315,0,594,1161,11731,557,0,0,0,0,0,11321,850,0,2904,,,76,76
"17813",0,0,0,0,254,8,156,0,0,0,0,0,0,0,0,0,2831,0,0,0,503,,,,
"17814",2781,0,6021,0,336,117,957,617,0,0,0,0,0,0,0,8,1029,12259,730,4747,3378,198,205,,
"17815",0,0,0,0,197,88,0,764,0,0,0,0,0,0,0,8,0,10151,854,0,3666,71,56,,
"17816",0,0,0,0,241,1112,79,0,55,0,0,0,0,0,0,0,0,3947,1126,0,4991,74,68,,
"17818",0,0,0,0,263,366,359,0,0,0,0,0,0,0,0,9,0,11670,404,0,1343,64,83,,
"17822",0,0,5735,0,0,41,0,282,122,768,8487,0,0,0,0,10,0,12332,1326,0,2582,,,88,80
"17823",6244,3474,0,0,442,646,310,0,0,340,0,0,0,0,0,0,0,0,0,545,886,57,58,,
"17824",9499,0,0,0,242,146,269,61,0,277,0,101,0,0,0,0,0,0,0,0,2725,44,45,,
"17826",0,0,5525,2865,333,132,53,374,102,523,0,392,0,0,0,8,1623,9775,540,5478,2650,130,118,,
"17829",0,3004,6529,0,465,62,335,0,721,534,0,0,0,0,0,0,0,12233,1007,4605,3844,167,133,,
"17830",0,0,0,0,395,0,0,142,0,0,0,0,0,0,0,6,1969,0,0,0,2449,,,,
"17845",10483,0,0,0,383,655,312,0,0,0,0,0,0,0,0,86,908,0,0,0,1135,,,,
"17847",0,0,9488,0,421,82,73,0,158,528,0,0,0,0,0,0,0,0,0,731,1607,104,131,,
"17850",0,0,0,4698,272,287,184,155,314,249,0,468,0,0,0,10,2955,10512,656,5937,4107,181,170,,
"17852",0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,63,1493,10152,161,0,1071,69,87,,
"17860",0,0,0,0,456,0,0,0,391,0,0,0,0,0,0,22,0,12071,0,426,1805,53,61,,
"17861",0,0,9713,0,241,944,369,0,0,0,0,0,0,0,0,0,0,0,0,865,805,69,67,,
"17863",0,0,0,0,135,0,0,441,579,445,0,0,0,23718,0,14,0,0,1072,118,756,50,55,,
"17864",0,0,0,8770,277,41,598,0,0,0,0,0,0,0,0,0,0,0,0,1820,1607,74,72,,
"17865",0,0,0,0,304,245,299,124,293,858,0,616,0,0,0,33,5320,10507,943,6998,5321,225,247,,
"17866",0,0,0,0,236,0,0,91,0,0,0,0,0,0,0,16,1747,6970,0,0,607,,,,
"17868",0,0,0,9762,0,271,381,0,832,395,5621,0,0,0,0,0,0,10913,888,0,1946,,,87,80
"17870",0,0,0,0,353,21,503,0,0,0,0,0,0,0,0,17,0,12341,0,0,1448,106,60,,
"17873",0,0,0,0,413,0,0,451,0,0,0,500,0,0,0,0,0,10630,160,118,2928,141,158,,
"17874",0,0,0,0,297,14,398,0,290,420,0,0,0,19945,0,0,0,0,1009,0,512,47,47,,
"17875",1828,0,4551,0,380,346,587,201,108,423,0,0,0,0,0,7,3133,12520,792,4654,3035,202,182,,
"17877",0,0,7554,0,288,854,539,0,0,0,0,0,0,0,0,0,2166,0,0,0,989,,,,
"17884",0,0,0,0,379,151,0,0,0,0,0,0,0,0,0,0,2506,0,0,0,1628,,,,
"17885",0,0,0,7727,505,494,0,0,166,298,0,0,0,0,0,0,0,0,0,1941,725,55,59,,
"17886",0,0,4154,0,187,681,509,339,234,502,0,505,0,0,0,0,9301,4231,717,5808,6551,123,123,,
"17890",0,0,0,0,329,37,0,33,0,0,0,93,0,0,0,0,0,6834,445,0,2123,73,58,,
"17893",0,5800,0,0,402,263,471,0,281,0,0,0,0,0,0,9,612,12344,1270,7903,2897,181,186,,
"17901",1574,0,7836,0,295,2152,843,418,207,573,0,0,0,0,0,6,461,12105,1149,2833,2589,154,143,,
"17902",0,0,0,0,330,40,322,0,0,0,0,0,0,0,0,0,1293,10853,599,0,2360,64,57,,
"17903",0,0,0,10350,359,1249,56,0,0,0,0,0,0,0,0,0,0,0,0,0,305,,,,
"17905",0,0,0,5417,314,903,324,169,0,353,0,739,0,0,0,0,3074,12045,569,5005,2792,172,170,,
"17908",0,0,0,0,253,0,39,117,234,0,0,0,0,0,0,0,0,11821,0,163,1754,55,65,,
"17913",0,0,0,0,294,62,221,285,0,0,0,0,0,0,0,0,151,9612,586,0,2461,84,72,,
"17914",0,0,0,0,296,52,285,0,0,0,0,0,0,0,0,22,196,12506,0,0,1929,36,,,
"17916",0,0,0,0,242,14,272,0,890,515,0,0,0,20013,0,55,0,0,887,0,1444,88,84,,
"17917",0,9755,0,0,342,101,0,0,391,370,0,0,0,0,0,0,0,0,0,758,1194,100,100,,
"17921",0,0,0,0,263,239,152,214,0,0,0,0,0,0,0,0,3002,10740,0,0,1344,,,,
"17923",0,0,0,7652,260,874,0,248,203,449,0,603,0,0,0,22,122,11737,612,6785,2064,129,118,,
"17925",0,0,0,0,359,18,0,219,172,0,0,0,0,0,0,0,0,9555,130,0,2289,132,110,,
